dbo,fecha_temp
dbo,fechas_plazos_temp
dbo,Feriados
dbo,filas_asientos_contables
dbo,finales_de_mes
dbo,fondo_fijo_rendicion_cabe
dbo,fondo_fijo_resumen_imput
dbo,fondos_fijos_creacion
dbo,Forecast_detalle
dbo,Forecast_encabezado
dbo,Formas_pago
dbo,Formularios
dbo,funcionalidades_por_rol
dbo,funciones
dbo,garantias_c
dbo,garantias_d
dbo,gastito
dbo,gastos_rendicion
dbo,gastos_rendicion_archistoria
dbo,gestiones_clientes_cobranza
dbo,grupo_empresa
dbo,Grupos_clientes
dbo,habilita
dbo,herramienta_crear_dw_vacias
dbo,historial_empleados
dbo,horarios_por_secciones
dbo,horas
dbo,hormas
dbo,imagenes_para_msg
dbo,imp_ingr_brut_activid_alicuotas
dbo,imp_ingr_brut_jurisd_exenc
dbo,imp_ingr_brutos_convenio_resumen
dbo,importe_por_operacion_c
dbo,importe_por_operacion_d
dbo,impuesto
dbo,impuesto_por_documento_proveedor
dbo,imputacion_operaciones
dbo,imputaciones_estandar
dbo,imputaciones_frecuentes
dbo,imputaciones_frecuentes_ANTERIOR
dbo,Incorporacion_item_pedido
dbo,indicadores
dbo,indicadores_por_rol
dbo,ingreso_cheque_propio
dbo,Instrucciones_articulo
dbo,Interes_comercial
dbo,inventario_disp_pedidos_pend_temp
dbo,inventario_prod_terminados_temp
dbo,iva_agrupa_credito_fiscal_temp
dbo,iva_posicion_mensual_temp
dbo,koi_ticket
dbo,libro_banco_renglon_temp
dbo,libro_ventas_temp
dbo,lineas_productos_syncViewSpiral
dbo,liquidacion_aparadores
dbo,liquidacion_operadores_internos
dbo,liquidacion_personal_detalle
dbo,liquidaciones_personal
dbo,lista_precio_mayorista
dbo,Lista_precios_clientes
dbo,lista_precios_modulos
dbo,localidades
dbo,lote_compra_cabecera
dbo,lotes_cabecera
dbo,Magnitudes_clientes
dbo,Marcas_syncViewSpiral
dbo,materiales
dbo,materiales_predom_articulos
dbo,Materias_primas
dbo,materias_primas_movim_extraor
dbo,materias_primas_movim_extraordin
dbo,matriz_c
dbo,mayor_por_cuenta_temp
dbo,memoriza_modalidad_remi_fac
dbo,mensajes_basico
dbo,mensajes_decision_alternativa
dbo,mensajes_temp
dbo,mes_segun_cierre_numerica
dbo,meses_correl_calend_ejerc
dbo,meses_orden_segun_cierre_V_ANT
dbo,meses_segun_cierre
dbo,MO_insumida
dbo,modos_venta
dbo,modulos_basicos
dbo,Modulos_comercializacion
dbo,Modulos_produccion
dbo,motivo
dbo,motivos_ausentismo
dbo,motivos_devolucion_proveedor
dbo,motivos_tranferencia_materias_primas
dbo,mov_mercaderias_cabecera
dbo,mov_mercaderias_detalle
dbo,movimientos_almacen
dbo,movimientos_almacen_confirmacion
dbo,movimientos_almacen_confirmacion_mp
dbo,movimientos_almacen_mp
dbo,movimientos_stock
dbo,movimientos_stock_mp
dbo,mundial_jugadores
dbo,mundial_partidos
dbo,mundial_partidos_jugador
dbo,necesid_prod_cumplido_pasos_temp
dbo,nota_pedidos_cabecera
dbo,nota_pedidos_detalle
dbo,notas_credito_causalidades
dbo,Notas_debito_credito_cdc
dbo,NotaStock
dbo,notificaciones
dbo,notificaciones_por_usuario
dbo,numeracion_comprobantes
dbo,Operadores
dbo,Operadores_puestos
dbo,orden_cortado_detalle
dbo,orden_de_pago
dbo,Orden_fabricacion
dbo,Ordenes_compra_cabecera
dbo,Ordenes_compra_detalle
dbo,ordenes_cortado_cabecera
dbo,ordenes_de_pago
dbo,ordenes_de_pago_aplicacion
dbo,Ordenes_fc
dbo,Ordenes_fc_detalle
dbo,p_parametros_modulo_2
dbo,packaging
dbo,pagares_a_cobrar
dbo,pagos_aplicacion_temp
dbo,Paises
dbo,param_ctas_acumul
dbo,parametrizacion_cuentas_acumuladoras
dbo,Parametros
dbo,parametros_contabilidad
dbo,Parametros_Convenio
dbo,parametros_ejercicio_contable
dbo,parametros_proveedores_ctas_ctes
dbo,parametros_usuario
dbo,parte_caja_egreso_temporal
dbo,Pasos_rutas_produccion
dbo,Patrones_mp_cabecera
dbo,Patrones_mp_detalle
dbo,pbcatcol
dbo,pbcatedt
dbo,pbcatfmt
dbo,pbcattbl
dbo,pbcatvld
dbo,pedidos_altern_color_temp
dbo,pedidos_c
dbo,pedidos_cabecera
dbo,pedidos_cliente_c
dbo,pedidos_cliente_d
dbo,pedidos_colores_opcionales
dbo,pedidos_d
dbo,pedidos_detalle
dbo,pedidos_estado
dbo,pedidos_incluidos_en_ordenes
dbo,periodos_fiscales_cierres
dbo,periodos_fiscales_tipos
dbo,Periodos_liquidacion
dbo,permisos_por_caja
dbo,permisos_por_usuarios_por_caja
dbo,person_funciones_gen
dbo,persona_gasto
dbo,personal
dbo,personal_feriados
dbo,piezas_calzado
dbo,piezas_conjuntos
dbo,piezas_sub_conjuntos
dbo,plan_cuentas
dbo,planctas_capitulos
dbo,planctas_centros_costos
dbo,planctas_items_gastos
dbo,planctas_niveles
dbo,planctas_proporciones_costos
dbo,planctas_subcapitulos
dbo,Planes_produccion
dbo,planilla
dbo,porcentajes
dbo,precio_al_facturar
dbo,predespachos
dbo,prestamo
dbo,presupuesto_c
dbo,presupuesto_d
dbo,presupuesto_orden_compra
dbo,prod_terminados_movim_extraor
dbo,prod_terminados_movim_spiral
dbo,Programacion_produccion
dbo,proveedores_cta_cte_histo_temp
dbo,proveedores_cta_cte_temp
dbo,proveedores_datos
dbo,proveedores_ficha_tecnica
dbo,Proveedores_materias_primas
dbo,proveedores_menores_pagos
dbo,Provincias
dbo,provincias_o_juridicciones
dbo,Puestos_trabajo
dbo,Puntos_fijos_stock
dbo,rango_talles
dbo,reasignacion_pedidos
dbo,reasignaciones
dbo,rechazo_de_cheque_c
dbo,rechazo_de_cheque_d
dbo,recibo
dbo,recibo_aplicacion
dbo,recibo_cabecera
dbo,recibos_c
dbo,registro_entradas_salidas
dbo,reingreso_cheque_cartera
dbo,relacion_artic_c_semielaborados
dbo,remito_orden_de_compra
dbo,remitos_c
dbo,remitos_cabecera
dbo,remitos_internos_cabecera
dbo,Remitos_internos_detalle
dbo,Remitos_proveedor_cabecera
dbo,remitos_proveedor_detalle
dbo,Remuneraciones_por_articulo
dbo,rendicion_de_gastos
dbo,reporte_asistencia
dbo,reporte_produccion
dbo,retencion_efectuada
dbo,retencion_ganancias_tabla
dbo,retencion_sufrida
dbo,retenciones_ganan_actualizacion
dbo,retenciones_ganancias_honorarios
dbo,retenciones_impositivas_efectuad
dbo,retenciones_sufridas_impuestos
dbo,retiro_socio
dbo,roles
dbo,roles_por_tipo_notificacion
dbo,roles_por_usuario
dbo,rubros_iva
dbo,rubros_materias_primas
dbo,ruta_imagenes
dbo,Rutas_produccion
dbo,secciones_produccion
dbo,sectores
dbo,Sectores_Almacenes
dbo,secuencia_estuche_par
dbo,Seguimiento_ordenes_compra
dbo,Seguimiento_pedidos
dbo,socio
dbo,stock
dbo,stock_articulos
dbo,Stock_minimo
dbo,stock_minimo_articulos
dbo,Stock_mp_fc
dbo,Stock_mp_real
dbo,stock_mp_secciones
dbo,stock_mp_tabla
dbo,stock_prod_terminados_temp
dbo,Stock_PT_temp
dbo,stock_real_articulos
dbo,StockBackups
dbo,StockNotas
dbo,Subd_egresos_temp
dbo,Subd_ingresos_temp
dbo,subrubros_materias_primas
dbo,sucursal
dbo,sucursales_clientes
dbo,sucursales_Clientes_spiral
dbo,sucursales_empresas
